word	nodeType	synsetCount	unit	count
strong	ADJ	10	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
sudden	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
sure	ADJ	10	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
uninjured	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
useless	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	9
worth	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
wrong	ADJ	13	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	4
young	ADJ	14	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
able	ADJ	4	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
about	ADJ	8	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
alive	ADJ	7	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
animal	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
attentive	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
aware	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
awesome	ADJ	1	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
bad	ADJ	17	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
black	ADJ	22	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
bright	ADJ	11	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
clear	ADJ	45	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
cold	ADJ	16	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
concerned	ADJ	5	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
confident	ADJ	3	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
dead	ADJ	21	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
deep	ADJ	21	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
different	ADJ	5	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
due	ADJ	7	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
enough	ADJ	3	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
excellent	ADJ	1	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
fast	ADJ	15	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
fatty	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
first	ADJ	16	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
friggin	ADJ	0	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
full	ADJ	13	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
hard	ADJ	22	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
heavy	ADJ	30	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
incredible	ADJ	1	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
internal	ADJ	5	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
intuitive	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
left	ADJ	24	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
like	ADJ	11	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
little	ADJ	10	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
low	ADJ	16	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
lucky	ADJ	3	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
mad	ADJ	4	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
main	ADJ	5	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	17
minded	ADJ	8	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
more	ADJ	5	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
much	ADJ	7	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
naïve	ADJ	0	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
okay	ADJ	4	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
old	ADJ	9	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	4
other	ADJ	4	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	4
pale	ADJ	7	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
perfect	ADJ	5	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
prepared	ADJ	11	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
pro	ADJ	4	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	5
right	ADJ	36	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
same	ADJ	6	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
scared	ADJ	4	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
serious	ADJ	6	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
simple	ADJ	9	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
slow	ADJ	11	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
smart	ADJ	9	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
stiff	ADJ	11	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
strange	ADJ	3	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
sure	ADJ	10	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	3
suspicious	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
thankful	ADJ	1	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	5
trivial	ADJ	3	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
unbeatable	ADJ	2	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
warm	ADJ	13	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	2
weak	ADJ	12	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
weird	ADJ	3	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
well	ADJ	22	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
whole	ADJ	8	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
willing	ADJ	6	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
wrong	ADJ	13	04x15_-_The_Grateful_Dead__Part_1_-_Thankful_Death__Part_1	1
More	ADJ	5	04x19_-_White_Album_-_White_Ice	2
able	ADJ	4	04x19_-_White_Album_-_White_Ice	4
bad	ADJ	17	04x19_-_White_Album_-_White_Ice	5
bent	ADJ	13	04x19_-_White_Album_-_White_Ice	1
bored	ADJ	4	04x19_-_White_Album_-_White_Ice	1
bright	ADJ	11	04x19_-_White_Album_-_White_Ice	1
close	ADJ	37	04x19_-_White_Album_-_White_Ice	3
conscious	ADJ	3	04x19_-_White_Album_-_White_Ice	1
crazy	ADJ	6	04x19_-_White_Album_-_White_Ice	1
dangerous	ADJ	2	04x19_-_White_Album_-_White_Ice	1
determined	ADJ	13	04x19_-_White_Album_-_White_Ice	1
due	ADJ	7	04x19_-_White_Album_-_White_Ice	1
enough	ADJ	3	04x19_-_White_Album_-_White_Ice	1
excellent	ADJ	1	04x19_-_White_Album_-_White_Ice	1
fate	ADJ	4	04x19_-_White_Album_-_White_Ice	1
few	ADJ	2	04x19_-_White_Album_-_White_Ice	1
fine	ADJ	10	04x19_-_White_Album_-_White_Ice	2
frozen	ADJ	17	04x19_-_White_Album_-_White_Ice	1
full	ADJ	13	04x19_-_White_Album_-_White_Ice	1
futile	ADJ	2	04x19_-_White_Album_-_White_Ice	1
gentle	ADJ	10	04x19_-_White_Album_-_White_Ice	4
gentler	ADJ	7	04x19_-_White_Album_-_White_Ice	1
great	ADJ	7	04x19_-_White_Album_-_White_Ice	2
happy	ADJ	4	04x19_-_White_Album_-_White_Ice	1
hidden	ADJ	7	04x19_-_White_Album_-_White_Ice	1
immediate	ADJ	5	04x19_-_White_Album_-_White_Ice	1
impossible	ADJ	4	04x19_-_White_Album_-_White_Ice	1
insane	ADJ	2	04x19_-_White_Album_-_White_Ice	1
interesting	ADJ	4	04x19_-_White_Album_-_White_Ice	1
internal	ADJ	5	04x19_-_White_Album_-_White_Ice	9
least	ADJ	3	04x19_-_White_Album_-_White_Ice	1
long	ADJ	12	04x19_-_White_Album_-_White_Ice	1
low	ADJ	16	04x19_-_White_Album_-_White_Ice	5
lucky	ADJ	3	04x19_-_White_Album_-_White_Ice	1
lukewarm	ADJ	2	04x19_-_White_Album_-_White_Ice	1
main	ADJ	5	04x19_-_White_Album_-_White_Ice	24
more	ADJ	5	04x19_-_White_Album_-_White_Ice	7
much	ADJ	7	04x19_-_White_Album_-_White_Ice	2
next	ADJ	4	04x19_-_White_Album_-_White_Ice	2
normal	ADJ	5	04x19_-_White_Album_-_White_Ice	1
odd	ADJ	6	04x19_-_White_Album_-_White_Ice	1
only	ADJ	9	04x19_-_White_Album_-_White_Ice	3
optimistic	ADJ	2	04x19_-_White_Album_-_White_Ice	1
other	ADJ	4	04x19_-_White_Album_-_White_Ice	1
own	ADJ	2	04x19_-_White_Album_-_White_Ice	2
perfect	ADJ	5	04x19_-_White_Album_-_White_Ice	2
pointless	ADJ	2	04x19_-_White_Album_-_White_Ice	1
possible	ADJ	4	04x19_-_White_Album_-_White_Ice	1
reckless	ADJ	2	04x19_-_White_Album_-_White_Ice	1
right	ADJ	36	04x19_-_White_Album_-_White_Ice	3
same	ADJ	6	04x19_-_White_Album_-_White_Ice	1
shallow	ADJ	6	04x19_-_White_Album_-_White_Ice	1
short	ADJ	23	04x19_-_White_Album_-_White_Ice	4
skilled	ADJ	1	04x19_-_White_Album_-_White_Ice	1
solid	ADJ	18	04x19_-_White_Album_-_White_Ice	1
strong	ADJ	10	04x19_-_White_Album_-_White_Ice	1
sure	ADJ	10	04x19_-_White_Album_-_White_Ice	3
true	ADJ	15	04x19_-_White_Album_-_White_Ice	1
unknown	ADJ	8	04x19_-_White_Album_-_White_Ice	1
useless	ADJ	1	04x19_-_White_Album_-_White_Ice	5
weak	ADJ	12	04x19_-_White_Album_-_White_Ice	1
well	ADJ	22	04x19_-_White_Album_-_White_Ice	1
willing	ADJ	6	04x19_-_White_Album_-_White_Ice	1
worried	ADJ	8	04x19_-_White_Album_-_White_Ice	1
wrong	ADJ	13	04x19_-_White_Album_-_White_Ice	1
young	ADJ	14	04x19_-_White_Album_-_White_Ice	1
-	ADJ	0	04x10_-_Hitman_Team	1
"\pos(,)\shad\c&hedefef&}""punishment"	ADJ	0	04x10_-_Hitman_Team	1
able	ADJ	4	04x10_-_Hitman_Team	4
about	ADJ	8	04x10_-_Hitman_Team	1
bad	ADJ	17	04x10_-_Hitman_Team	2
big	ADJ	17	04x10_-_Hitman_Team	2
cheap	ADJ	4	04x10_-_Hitman_Team	2
clean	ADJ	31	04x10_-_Hitman_Team	1
close	ADJ	37	04x10_-_Hitman_Team	3
cold	ADJ	16	04x10_-_Hitman_Team	1
crazy	ADJ	6	04x10_-_Hitman_Team	1
creepy	ADJ	2	04x10_-_Hitman_Team	1
damn	ADJ	5	04x10_-_Hitman_Team	2
dead	ADJ	21	04x10_-_Hitman_Team	1
dear	ADJ	8	04x10_-_Hitman_Team	2
delicious	ADJ	3	04x10_-_Hitman_Team	1
enough	ADJ	3	04x10_-_Hitman_Team	1
fair	ADJ	17	04x10_-_Hitman_Team	1
few	ADJ	2	04x10_-_Hitman_Team	3
fine	ADJ	10	04x10_-_Hitman_Team	1
flashbackinternal	ADJ	0	04x10_-_Hitman_Team	1
glad	ADJ	5	04x10_-_Hitman_Team	1
good	ADJ	27	04x10_-_Hitman_Team	3
hard	ADJ	22	04x10_-_Hitman_Team	1
harmless	ADJ	1	04x10_-_Hitman_Team	1
heavy	ADJ	30	04x10_-_Hitman_Team	1
hooky	ADJ	1	04x10_-_Hitman_Team	1
huge	ADJ	1	04x10_-_Hitman_Team	1
impossible	ADJ	4	04x10_-_Hitman_Team	1
intense	ADJ	3	04x10_-_Hitman_Team	1
internal	ADJ	5	04x10_-_Hitman_Team	10
lamer	ADJ	2	04x10_-_Hitman_Team	1
last	ADJ	21	04x10_-_Hitman_Team	1
late	ADJ	11	04x10_-_Hitman_Team	1
least	ADJ	3	04x10_-_Hitman_Team	2
li'l	ADJ	0	04x10_-_Hitman_Team	1
light	ADJ	47	04x10_-_Hitman_Team	1
little	ADJ	10	04x10_-_Hitman_Team	5
long	ADJ	12	04x10_-_Hitman_Team	1
loud	ADJ	4	04x10_-_Hitman_Team	1
main	ADJ	5	04x10_-_Hitman_Team	12
many	ADJ	1	04x10_-_Hitman_Team	1
modern	ADJ	7	04x10_-_Hitman_Team	1
more	ADJ	5	04x10_-_Hitman_Team	4
much	ADJ	7	04x10_-_Hitman_Team	1
new	ADJ	12	04x10_-_Hitman_Team	1
next	ADJ	4	04x10_-_Hitman_Team	1
normal	ADJ	5	04x10_-_Hitman_Team	2
okay	ADJ	4	04x10_-_Hitman_Team	2
only	ADJ	9	04x10_-_Hitman_Team	1
other	ADJ	4	04x10_-_Hitman_Team	2
own	ADJ	2	04x10_-_Hitman_Team	2
perfect	ADJ	5	04x10_-_Hitman_Team	2
possible	ADJ	4	04x10_-_Hitman_Team	3
powerless	ADJ	1	04x10_-_Hitman_Team	1
rich	ADJ	13	04x10_-_Hitman_Team	1
right	ADJ	36	04x10_-_Hitman_Team	3
same	ADJ	6	04x10_-_Hitman_Team	8
serious	ADJ	6	04x10_-_Hitman_Team	2
sharp	ADJ	15	04x10_-_Hitman_Team	1
silent	ADJ	6	04x10_-_Hitman_Team	1
small	ADJ	13	04x10_-_Hitman_Team	5
smart	ADJ	9	04x10_-_Hitman_Team	1
strange	ADJ	3	04x10_-_Hitman_Team	1
stupid	ADJ	4	04x10_-_Hitman_Team	1
sure	ADJ	10	04x10_-_Hitman_Team	4
thirsty	ADJ	4	04x10_-_Hitman_Team	1
tiny	ADJ	1	04x10_-_Hitman_Team	4
tired	ADJ	6	04x10_-_Hitman_Team	1
underwater	ADJ	2	04x10_-_Hitman_Team	1
useless	ADJ	1	04x10_-_Hitman_Team	4
usual	ADJ	2	04x10_-_Hitman_Team	1
various	ADJ	4	04x10_-_Hitman_Team	1
weird	ADJ	3	04x10_-_Hitman_Team	2
whole	ADJ	8	04x10_-_Hitman_Team	2
wonderful	ADJ	1	04x10_-_Hitman_Team	1
worried	ADJ	8	04x10_-_Hitman_Team	1
worth	ADJ	5	04x10_-_Hitman_Team	1
wrong	ADJ	13	04x10_-_Hitman_Team	1
-	ADJ	0	04x33_-_His_Name_Is_Diavolo	1
\c&h&\c&hcc&}rumble	ADJ	0	04x33_-_His_Name_Is_Diavolo	1
a*s	ADJ	0	04x33_-_His_Name_Is_Diavolo	1
able	ADJ	4	04x33_-_His_Name_Is_Diavolo	4
bad	ADJ	17	04x33_-_His_Name_Is_Diavolo	2
big	ADJ	17	04x33_-_His_Name_Is_Diavolo	1
bizarre	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
careful	ADJ	5	04x33_-_His_Name_Is_Diavolo	1
certain	ADJ	7	04x33_-_His_Name_Is_Diavolo	1
close	ADJ	37	04x33_-_His_Name_Is_Diavolo	4
cold	ADJ	16	04x33_-_His_Name_Is_Diavolo	1
complete	ADJ	10	04x33_-_His_Name_Is_Diavolo	2
dark	ADJ	16	04x33_-_His_Name_Is_Diavolo	1
efficient	ADJ	2	04x33_-_His_Name_Is_Diavolo	1
enough	ADJ	3	04x33_-_His_Name_Is_Diavolo	4
excellent	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
few	ADJ	2	04x33_-_His_Name_Is_Diavolo	2
fine	ADJ	10	04x33_-_His_Name_Is_Diavolo	1
first	ADJ	16	04x33_-_His_Name_Is_Diavolo	2
friggin	ADJ	0	04x33_-_His_Name_Is_Diavolo	1
good	ADJ	27	04x33_-_His_Name_Is_Diavolo	1
great	ADJ	7	04x33_-_His_Name_Is_Diavolo	2
handsome	ADJ	2	04x33_-_His_Name_Is_Diavolo	1
hard	ADJ	22	04x33_-_His_Name_Is_Diavolo	1
horrible	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
important	ADJ	5	04x33_-_His_Name_Is_Diavolo	1
impossible	ADJ	4	04x33_-_His_Name_Is_Diavolo	2
incredible	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
internal	ADJ	5	04x33_-_His_Name_Is_Diavolo	18
last	ADJ	21	04x33_-_His_Name_Is_Diavolo	1
little	ADJ	10	04x33_-_His_Name_Is_Diavolo	1
long	ADJ	12	04x33_-_His_Name_Is_Diavolo	1
main	ADJ	5	04x33_-_His_Name_Is_Diavolo	29
many	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
mental	ADJ	5	04x33_-_His_Name_Is_Diavolo	1
more	ADJ	5	04x33_-_His_Name_Is_Diavolo	2
much	ADJ	7	04x33_-_His_Name_Is_Diavolo	1
murderous	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
mysterious	ADJ	2	04x33_-_His_Name_Is_Diavolo	1
new	ADJ	12	04x33_-_His_Name_Is_Diavolo	1
next	ADJ	4	04x33_-_His_Name_Is_Diavolo	1
okay	ADJ	4	04x33_-_His_Name_Is_Diavolo	1
old	ADJ	9	04x33_-_His_Name_Is_Diavolo	3
ominous	ADJ	2	04x33_-_His_Name_Is_Diavolo	1
other	ADJ	4	04x33_-_His_Name_Is_Diavolo	4
presumptuous	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
ready	ADJ	8	04x33_-_His_Name_Is_Diavolo	1
right	ADJ	36	04x33_-_His_Name_Is_Diavolo	4
safe	ADJ	7	04x33_-_His_Name_Is_Diavolo	2
same	ADJ	6	04x33_-_His_Name_Is_Diavolo	1
second	ADJ	15	04x33_-_His_Name_Is_Diavolo	1
selfish	ADJ	1	04x33_-_His_Name_Is_Diavolo	1
similar	ADJ	5	04x33_-_His_Name_Is_Diavolo	1
sinister	ADJ	3	04x33_-_His_Name_Is_Diavolo	1
slight	ADJ	5	04x33_-_His_Name_Is_Diavolo	1
small	ADJ	13	04x33_-_His_Name_Is_Diavolo	1
sorry	ADJ	4	04x33_-_His_Name_Is_Diavolo	1
strange	ADJ	3	04x33_-_His_Name_Is_Diavolo	1
stupid	ADJ	4	04x33_-_His_Name_Is_Diavolo	1
sure	ADJ	10	04x33_-_His_Name_Is_Diavolo	2
surefire	ADJ	0	04x33_-_His_Name_Is_Diavolo	1
surprising	ADJ	4	04x33_-_His_Name_Is_Diavolo	1
tired	ADJ	6	04x33_-_His_Name_Is_Diavolo	1
trusted	ADJ	7	04x33_-_His_Name_Is_Diavolo	1
unusual	ADJ	3	04x33_-_His_Name_Is_Diavolo	1
useful	ADJ	2	04x33_-_His_Name_Is_Diavolo	1
victorious	ADJ	2	04x33_-_His_Name_Is_Diavolo	1
weak	ADJ	12	04x33_-_His_Name_Is_Diavolo	1
wrong	ADJ	13	04x33_-_His_Name_Is_Diavolo	2
young	ADJ	14	04x33_-_His_Name_Is_Diavolo	3
able	ADJ	4	04x24_-_Notorious_B_I_G_-_Notorious_Chase	3
alive	ADJ	7	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
bad	ADJ	17	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
beautiful	ADJ	2	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
big	ADJ	17	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
careful	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
cautious	ADJ	3	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
close	ADJ	37	04x24_-_Notorious_B_I_G_-_Notorious_Chase	3
coastal	ADJ	2	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
dangerous	ADJ	2	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
dead	ADJ	21	04x24_-_Notorious_B_I_G_-_Notorious_Chase	4
detailed	ADJ	3	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
different	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
emerald	ADJ	3	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
fast	ADJ	15	04x24_-_Notorious_B_I_G_-_Notorious_Chase	4
few	ADJ	2	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
former	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
fresh	ADJ	13	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
funny	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
good	ADJ	27	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
hard	ADJ	22	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
hey	ADJ	0	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
impossible	ADJ	4	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
internal	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	5
last	ADJ	21	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
left	ADJ	24	04x24_-_Notorious_B_I_G_-_Notorious_Chase	4
little	ADJ	10	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
main	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	27
more	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	3
most	ADJ	5	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
naïve	ADJ	0	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
new	ADJ	12	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
only	ADJ	9	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
open	ADJ	36	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
opposite	ADJ	11	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
ordinary	ADJ	7	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
outside	ADJ	14	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
own	ADJ	2	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
possible	ADJ	4	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
ready	ADJ	8	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
relative	ADJ	4	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
rich	ADJ	13	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
right	ADJ	36	04x24_-_Notorious_B_I_G_-_Notorious_Chase	6
same	ADJ	6	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
sardinian	ADJ	3	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
second	ADJ	15	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
sensitive	ADJ	6	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
simple	ADJ	9	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
slow	ADJ	11	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
sound	ADJ	24	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
sudden	ADJ	1	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
sure	ADJ	10	04x24_-_Notorious_B_I_G_-_Notorious_Chase	5
true	ADJ	15	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
unthinkable	ADJ	1	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
useless	ADJ	1	04x24_-_Notorious_B_I_G_-_Notorious_Chase	10
weak	ADJ	12	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
weird	ADJ	3	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
wet	ADJ	9	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
wrong	ADJ	13	04x24_-_Notorious_B_I_G_-_Notorious_Chase	2
young	ADJ	14	04x24_-_Notorious_B_I_G_-_Notorious_Chase	1
